customer_id,customer_name,area,registration_date,customer_segment,total_orders,avg_order_value
13197985,Gaurika Balasubramanian,Nanded,2023-04,Premium,19,516.21
85561151,Zinal Dhawan,Kanpur,2024-08,Regular,12,227.18
94706375,Urishilla Kala,Amravati,2023-04,Regular,6,1653.1
53974737,Kiaan Menon,Panipat,2023-10,New,15,672.4
83039559,Hemang Jain,Jalgaon,2023-07,Premium,5,247.73
98218863,Panini Dua,Pimpri-Chinchwad,2023-06,Regular,10,716.11
54347213,Devansh Prasad,Lucknow,2024-04,Premium,16,1388.04
30065862,Urishilla Hegde,Allahabad,2024-09,Regular,13,749.95
42615134,Champak Patil,Muzaffarnagar,2024-09,Inactive,15,1828.12
94033330,Prisha Tella,Visakhapatnam,2024-09,Regular,10,1747.91
64795608,Ishita Mital,Udupi,2023-10,New,14,470.99
1662375,Tanmayi Yohannan,Tiruchirappalli,2023-11,New,7,1350.81
91130614,Rayaan Seth,Jabalpur,2023-06,Inactive,7,528.12
85020453,Hamsini Tripathi,Jaunpur,2023-05,Premium,14,1343.69
80875034,Vasatika Palla,Mahbubnagar,2023-07,Inactive,4,1407.92
72605638,Zansi Nanda,Korba,2024-09,Inactive,12,983.84
47939657,Idika Sem,Bhavnagar,2024-07,Regular,9,1600.67
35156679,Chakradev Verma,Etawah,2024-01,Premium,8,1412.4
47125914,Yashoda Chacko,Kochi,2023-03,Premium,16,1535.12
94713625,Samar Deol,Barasat,2023-08,Premium,10,1791.16
43066953,Hredhaan Sengupta,Bikaner,2024-10,Regular,4,323.92
32987624,Dalaja Arora,Jabalpur,2023-04,Premium,15,902.61
11143197,Siya Mani,Bulandshahr,2023-03,Regular,13,778.44
77015367,Oni Bhagat,Chittoor,2024-07,Regular,8,288.08
63571453,Praneel Saran,Kanpur,2023-05,Premium,1,1367.12
95334407,Krish Sunder,Cuttack,2023-03,Inactive,6,602.09
2400009,Jonathan Korpal,Amaravati,2024-02,Premium,7,1328.35
43519553,Lekha Swamy,Mathura,2024-02,Premium,18,898.85
91566278,Keya Chadha,Burhanpur,2024-09,Premium,5,1953.37
93522848,Mohammed Sahni,Jodhpur,2023-10,Inactive,20,1875.27
48776805,Prisha Sanghvi,Alwar,2023-06,Premium,1,351.38
6061349,Gautami Trivedi,Haldia,2024-03,Regular,17,332.03
49617531,Vamakshi Pradhan,Firozabad,2024-03,Inactive,12,1346.9
25915909,Gaurangi Singh,Bhimavaram,2024-01,New,18,1155.71
2058037,Yutika Badal,Rajkot,2023-11,Inactive,11,1797.02
43307488,Jagrati Prabhu,Bhatpara,2023-08,Regular,1,1036.29
58513300,Hemal Mammen,Jodhpur,2023-09,Premium,1,664.85
41146001,Nirja Prasad,Belgaum,2023-07,Regular,5,934.23
89910157,Dayamai Ray,Khandwa,2023-03,New,5,1859.93
33608451,Lohit Dugar,Madurai,2023-05,Inactive,5,774.65
58214883,Udant Grover,Darbhanga,2024-05,Regular,11,229.17
2875442,Arunima Vyas,Bettiah,2023-07,Premium,19,1858.8
83660688,Gopal Dube,Kottayam,2024-07,Premium,1,1768.23
9650263,Samar Vasa,Gandhidham,2023-04,New,5,843.98
36517334,Ria Dua,Naihati,2024-03,Premium,19,1603.14
1989720,Anusha Bahri,Saharanpur,2023-11,Inactive,6,239.76
68486301,Bachittar Misra,Kanpur,2023-04,Inactive,10,205.49
2134827,Vasudha Kalita,Ambarnath,2023-10,New,10,1710.75
67896836,Om Murty,Gulbarga,2024-09,New,15,469.03
98152679,Geetika Arora,Thiruvananthapuram,2024-08,Regular,1,583.12
6812439,Vasana Mand,Bhalswa Jahangir Pur,2024-10,Premium,1,938.29
90038364,Upadhriti Chand,Ozhukarai,2024-03,Regular,17,650.89
47215976,Jasmit Ganesh,Jalna,2024-09,Premium,9,842.83
74840437,Rachit Arya,Korba,2024-03,Inactive,1,330.17
10418604,Xavier Agrawal,Gandhidham,2024-04,New,15,501.27
65514005,Ekapad Kuruvilla,Dhanbad,2023-07,Regular,16,266.6
1479065,Keya Grover,Bokaro,2024-02,New,17,1597.83
87641623,Isaac Rattan,Bulandshahr,2023-09,Regular,11,1243.23
34381941,Oeshi Thaman,Malegaon,2023-07,Inactive,10,1753.38
81822494,Dominic Verma,Sri Ganganagar,2024-07,New,9,1284.68
97191387,Chavvi Bhatia,Madurai,2023-06,Premium,3,853.44
25795941,Urishilla Dhillon,Bhalswa Jahangir Pur,2024-04,Regular,10,765.4
97825663,Upadhriti Sha,Udaipur,2023-06,Regular,8,527.59
19966989,Varsha Dutt,Secunderabad,2024-03,Premium,2,1737.1
57967753,Lila Tailor,Davanagere,2024-01,Premium,20,203.28
10694081,Faris Raval,Meerut,2023-10,Regular,16,769.13
4356173,Jalsa Khatri,Rajkot,2024-09,New,9,1838.56
87266309,Yachana Sethi,Agra,2023-11,Regular,19,1097.48
65134271,Ansh Singh,Ajmer,2023-12,Premium,19,1433.53
11928321,Nikita Palan,Maheshtala,2024-06,Inactive,17,1770.94
32527479,Nidhi Varkey,Jorhat,2023-11,Regular,19,896.82
47275378,Aarav Dar,Ahmednagar,2023-03,Premium,3,623.26
9246851,Aarush Dixit,Ujjain,2024-10,New,10,1574.34
12402437,Kamala Rama,Rajahmundry,2024-06,New,14,1580.62
95382317,Aradhana Sen,Patiala,2024-05,New,14,940.85
19523014,Neha Shroff,Ongole,2024-02,New,14,679.5
2188994,Bimala Mitra,Patiala,2023-10,Inactive,6,484.51
31328762,Vanya Sanghvi,Durg,2024-03,Premium,5,941.9
39354312,Chatresh Andra,Kulti,2023-09,Premium,4,1599.19
17939362,Anjali Yogi,Noida,2024-02,Inactive,17,496.59
12755730,Indrajit Mahal,Howrah,2023-08,Regular,8,748.43
64562786,Neel Sankar,Firozabad,2024-03,Inactive,19,1483.65
18771682,Nitara Sur,Shivpuri,2023-07,Premium,12,1420.99
18170800,Anamika Sur,Mathura,2024-07,Regular,12,1972.81
31914222,Rajeshri Lad,Bhilwara,2024-09,Inactive,4,380.49
29095552,Gunbir Vala,Amritsar,2023-04,Inactive,17,1617.63
13415362,Tristan Grover,Dibrugarh,2023-06,Inactive,2,978.88
13284996,Irya Dayal,Phagwara,2024-04,Regular,9,449.79
3410758,Qabil Salvi,Hazaribagh,2023-07,Regular,1,1892.51
14330483,Vasatika Konda,Durgapur,2023-08,Premium,12,538.66
95768401,Jyoti Pau,Kadapa,2024-11,Inactive,8,590.36
57662767,Lila Chakraborty,Kalyan-Dombivli,2023-10,Premium,10,403.61
51387106,Nandini Devi,Jamalpur,2023-10,New,15,615.8
89995124,Gauri Butala,Muzaffarpur,2023-10,Premium,6,995.42
73660582,Timothy Bhalla,Agra,2024-10,Premium,18,1045.53
70459847,Krish Shankar,Bhopal,2024-08,Premium,12,324.58
3999964,Ansh Minhas,Orai,2023-08,Premium,15,1147.01
39674723,Advika Keer,Bettiah,2024-08,New,3,765.19
23448955,Pranit Gade,Raebareli,2024-10,Premium,13,1201.0
76971644,Banjeet Pal,Thoothukudi,2024-09,Inactive,20,1812.27
81382213,Victor Khurana,Burhanpur,2024-05,Inactive,9,845.85
21456226,Indrajit Mitra,Adoni,2023-07,New,18,980.16
46378942,Oscar Kurian,Chandigarh,2023-11,Premium,1,1768.04
12088552,Aditya Barman,Patiala,2023-04,Premium,3,1137.83
18642306,Wazir Bahl,Tinsukia,2023-12,Inactive,12,1802.63
11387110,Om Sastry,Coimbatore,2023-08,Premium,8,1303.37
51341672,Aarna Mital,Bhagalpur,2024-04,Regular,10,1898.18
79630614,Nikita Misra,Sasaram,2024-07,Regular,3,362.45
76602787,Qasim Chandra,Mehsana,2024-04,New,9,1683.71
50630016,Max Ranganathan,Unnao,2023-08,Inactive,17,1445.33
85354059,Anamika Dugar,Begusarai,2023-08,Premium,2,672.87
30188374,Naveen Chakrabarti,Haldia,2024-03,New,15,915.53
13760839,Anvi Savant,Guwahati,2023-08,Premium,17,444.89
12455156,Ijaya Agrawal,Eluru,2023-04,Inactive,16,1139.56
13604883,Siddharth Kata,Karimnagar,2024-09,Premium,17,1659.88
69240186,Triya Memon,Kottayam,2024-04,Regular,8,884.0
57765367,Advika Sundaram,Sultan Pur Majra,2024-01,Premium,1,1296.69
97928541,Pratyush Peri,Tiruchirappalli,2023-06,New,4,1838.77
31718565,Andrew Wable,Durgapur,2024-05,Regular,6,245.16
76438648,Faraj Radhakrishnan,Dewas,2023-04,New,6,854.68
36146306,Aryan Ghose,Pallavaram,2023-11,Regular,19,828.14
87160527,Gautam Ravel,Bulandshahr,2024-10,New,6,1966.02
1108176,Charita Chad,Bhalswa Jahangir Pur,2023-07,Premium,20,1460.76
83610315,Nachiket Roy,Shahjahanpur,2023-07,Inactive,16,376.5
24043135,Edhitha Bassi,Bijapur,2024-10,Inactive,15,1681.39
84448310,Ati Lad,Mumbai,2024-09,Regular,16,282.58
59769142,Pooja Bajaj,Bellary,2024-03,New,4,718.4
90753712,Amruta Bhatt,Dharmavaram,2024-06,Regular,4,1408.03
38748727,Raghav Nath,Tiruchirappalli,2024-08,New,4,495.67
45033270,Manan Chandran,Thanjavur,2024-04,New,15,252.26
6459100,Shivansh Mand,Agra,2024-10,Premium,19,1193.57
60904312,Jagdish Badami,Mumbai,2024-06,Regular,20,564.73
98225598,Neelima Som,Sambalpur,2023-05,Premium,9,1190.21
31813,Indrajit Pau,Sultan Pur Majra,2024-04,Regular,18,1230.75
79135318,Amaira Issac,Saharanpur,2023-06,Inactive,17,454.3
99627097,Amara Narayanan,Raiganj,2023-03,New,10,1085.49
90919603,Priya Chaudry,Howrah,2023-11,Regular,10,555.97
46741896,Jagvi Patla,Mango,2023-10,Premium,13,1518.23
58942207,Krisha Sama,Patna,2024-07,Regular,8,525.9
86839058,Kashvi Sarma,Ujjain,2024-06,Regular,5,1953.24
82179338,Isha Dugar,Ulhasnagar,2023-03,New,12,1775.89
1342184,Girish Sem,Dehradun,2024-10,Inactive,20,1893.83
76604145,Nidra Agate,Rourkela,2023-03,Regular,14,1276.88
37702698,Joshua Bajaj,Bareilly,2023-11,New,12,1727.41
3786105,Ojas Sankaran,Kirari Suleman Nagar,2024-06,New,13,1172.32
64535602,Faris Mahajan,Jalgaon,2023-08,Inactive,13,1816.18
29525287,Theodore Dhar,Bhimavaram,2023-11,Premium,15,1976.98
1683786,Urvashi Balan,Hajipur,2023-09,Regular,14,776.52
73586244,Netra Oak,Erode,2024-02,New,1,377.07
26805477,Xavier Hans,Sambhal,2024-05,New,18,1148.4
73679086,Tarak Divan,Dibrugarh,2023-07,New,16,1297.47
59677346,Falak Reddy,Bongaigaon,2024-11,Inactive,2,502.96
81528623,Qasim Hans,Jamshedpur,2024-06,Premium,3,957.94
38420886,Nidra Date,Sonipat,2023-04,New,20,1180.95
12302179,Nikita Nagi,Tumkur,2024-02,Premium,15,246.73
88164280,Saumya Barman,Thane,2024-09,Regular,11,745.22
74735607,Naksh Amble,Raipur,2023-12,Inactive,6,935.8
42514124,Bakhshi Sodhi,Bally,2023-05,Inactive,7,1958.97
13071673,Ijaya Bir,Jhansi,2024-04,Regular,17,1208.04
68196920,Vasana Tripathi,Rewa,2023-10,Regular,15,1810.28
26844216,Yochana Babu,Pali,2024-06,Premium,16,927.07
38780509,Ira Guha,Ongole,2024-05,Regular,3,1238.37
3292927,Nisha Iyer,Rewa,2024-01,New,6,1795.72
28991365,Avi Menon,Jamnagar,2024-03,New,20,459.1
39999278,Chandresh Khare,Baranagar,2024-08,New,8,664.22
86050297,Vincent Sahni,Sikar,2023-04,Inactive,16,941.51
86045277,Umang Pai,Mau,2024-08,New,8,1065.84
88167544,Fariq Chawla,Mirzapur,2023-04,New,10,1097.35
75984768,Dev Deshpande,Guwahati,2024-08,Regular,14,1723.2
15144290,Omkaar Swamy,Nizamabad,2024-10,New,19,436.35
52279849,Henry Sawhney,Anantapur,2024-07,Regular,17,585.08
81160474,Adweta Gokhale,Aizawl,2023-08,Premium,19,447.55
84361534,Ansh Agrawal,Narasaraopet,2024-07,Regular,1,438.19
53025962,Sai Mandal,Dibrugarh,2024-06,Premium,10,324.92
83404008,Pooja Chaudhary,Berhampore,2024-09,New,5,1391.13
81959925,Aarav Gopal,Durgapur,2023-10,Inactive,1,1888.83
76850859,Harita Bir,Berhampur,2023-12,Inactive,19,468.79
11705793,Tripti Barad,Dindigul,2024-04,New,18,1164.81
62068277,Zarna Shetty,Hosur,2024-03,Regular,6,1515.17
9048817,Bhavika Banik,Udaipur,2023-05,Inactive,1,222.89
31619915,Joshua Trivedi,Gandhinagar,2024-06,New,13,722.45
42872865,Vasatika Chatterjee,Bulandshahr,2023-10,Inactive,14,976.81
81906973,Oliver Wagle,Loni,2023-08,New,20,218.78
82286908,Oliver Sengupta,Vasai-Virar,2024-06,New,16,713.26
1174162,Anirudh Vig,Guna,2023-07,Premium,12,1255.44
62323608,Ekansh Bains,Nandyal,2023-08,New,2,1446.34
72857290,Krishna Aggarwal,Sasaram,2023-09,Inactive,13,1806.01
21784094,Lakshit Rai,Bareilly,2024-05,Regular,17,1530.19
82529927,Yoshita Jain,Chinsurah,2024-04,Inactive,3,587.28
14994388,Charles Wason,Gwalior,2024-04,Premium,20,1782.84
54216497,Mohini Pandya,Guwahati,2024-07,New,13,1881.19
80796977,Nicholas Chandra,Deoghar,2024-06,Premium,7,1170.84
31681710,Udant Prabhakar,Panchkula,2024-01,Regular,15,223.11
47955004,Mohini Sidhu,Kollam,2023-08,Inactive,6,1681.52
23126657,Ekiya Sekhon,Bahraich,2023-04,Premium,1,1034.23
91973128,Advik Hayre,Karnal,2024-07,Premium,15,989.8
22915611,Rishi Minhas,Karaikudi,2023-08,Regular,10,1239.42
76864442,Yashasvi Srinivas,Karnal,2023-07,Regular,13,1565.67
96628029,Zansi Kara,Tirupati,2024-03,Premium,3,994.81
59216664,Netra Keer,Deoghar,2023-03,Regular,10,225.69
70615775,Abdul Narang,Ludhiana,2024-01,Inactive,15,233.12
34761418,Nitesh De,Bhilwara,2024-08,New,6,1729.83
56248757,Ekansh Narayan,Chapra,2024-08,Premium,16,1040.97
31622158,Omya Modi,Kolhapur,2023-05,New,20,504.15
4200802,Chakrika Gaba,Ramgarh,2023-11,Inactive,10,678.96
58631874,Yauvani Bhat,Avadi,2024-10,New,11,862.23
22036818,Yatan Yogi,Hindupur,2023-11,New,5,1732.02
7333934,Om Chand,Deoghar,2023-12,New,11,739.47
5712468,Zinal Shan,Thanjavur,2024-03,Inactive,3,872.57
17929886,Oscar Parekh,Salem,2023-03,New,7,744.0
408590,Januja Zachariah,Jorhat,2024-03,Regular,17,436.74
42797397,Banjeet Shanker,Jaunpur,2023-05,Premium,8,640.54
58929595,Aarush Ratti,Hubli–Dharwad,2024-08,Regular,2,588.65
41971906,Yashica Sankaran,Phagwara,2024-02,Premium,17,245.86
80269328,Daksha Saxena,Ambattur,2023-05,Premium,15,976.36
76533277,Bakhshi Kuruvilla,Gangtok,2023-10,New,16,1857.65
50760752,Yug Varughese,Maheshtala,2023-03,New,14,1670.47
83588803,Indira Sabharwal,Tinsukia,2024-07,New,4,1509.41
30755306,Divya Kakar,Bhilwara,2024-06,Inactive,9,555.67
26592009,Michael Dhingra,Adoni,2023-11,Premium,14,317.83
32830199,Abhimanyu Suri,Aizawl,2024-08,Premium,2,680.11
99824171,Vasatika Ram,Thoothukudi,2024-04,Inactive,1,1663.58
61618079,Isaac Sunder,Ambala,2023-07,Inactive,9,1191.93
71694275,Samarth Wagle,Aurangabad,2023-06,Regular,8,476.34
81200164,Zehaan Chaudhry,Anantapur,2024-08,Regular,10,337.07
66233704,Adya Wason,Jorhat,2024-05,Inactive,7,1341.67
66866026,Vyanjana Nagi,Ahmedabad,2023-07,Regular,13,802.79
86483673,Ranveer Ranganathan,Satara,2023-08,Regular,17,682.78
22483684,Gautami Dar,Kirari Suleman Nagar,2024-03,Regular,20,719.77
65368179,Ati Iyer,Bokaro,2023-10,Premium,4,1826.72
94430842,Pallavi Kothari,Jammu,2024-03,New,5,399.54
18940384,Anita Sehgal,Sonipat,2023-10,New,7,1068.47
25585013,Ishita Amble,Vasai-Virar,2024-05,Inactive,18,840.15
9314637,Aarav Sandal,Bhubaneswar,2024-07,Inactive,15,1208.09
92409489,Deepa Devi,Shivpuri,2024-04,Regular,4,1614.57
21425168,Gavin Panchal,Aligarh,2023-08,New,5,1861.73
11228463,Theodore Cherian,Kanpur,2023-07,Inactive,8,1275.97
57642258,Gunbir Dutt,Etawah,2024-09,Premium,10,1174.55
26250082,Om Bora,Arrah,2024-10,New,1,796.49
34580200,Unni Dara,Bally,2024-06,Premium,2,1418.51
89531595,Balvan Bera,Jammu,2023-08,Regular,6,1385.2
72760434,Andrew Sibal,Kozhikode,2024-10,Premium,10,1843.51
86499778,Chakrika Sachar,Bhilai,2023-09,Regular,18,654.76
41395224,Thomas Sarkar,Jalna,2024-10,Regular,13,358.51
21270783,Aarna Vig,Bhavnagar,2023-05,New,3,1508.8
68939350,Rachita Dhar,Machilipatnam,2023-04,Premium,17,304.51
14839726,Lohit Lanka,Mira-Bhayandar,2024-01,Regular,10,516.19
38808614,Xavier Shetty,Vijayanagaram,2023-06,Premium,10,340.46
44828791,Zansi Panchal,Khora ,2023-06,New,18,1696.98
1603358,Samaksh Randhawa,Gandhinagar,2024-06,Inactive,5,1155.87
31826,Ekiya Pau,Chinsurah,2023-11,New,18,752.78
191616,Brijesh Tata,Pallavaram,2023-04,Regular,4,1053.7
45546750,Mugdha Pandey,Madhyamgram,2024-10,Premium,13,1808.6
33675108,Yagnesh Patel,Jalgaon,2023-12,Inactive,20,1281.15
98896871,Laksh Narula,Asansol,2023-06,Regular,5,1064.61
644189,Tanay Sahni,Bhopal,2023-12,Premium,2,793.86
21461764,Nandini Bassi,Singrauli,2023-04,Premium,15,1689.46
70170606,Edhitha Chhabra,Purnia,2024-07,Premium,19,921.51
65782437,Geetika Kara,Haldia,2023-04,New,4,1215.48
37245065,Ishani Dhillon,Dibrugarh,2024-07,Inactive,16,1556.07
42012717,Edhitha Sahota,Jabalpur,2023-08,Regular,10,1030.12
60399360,Gavin Solanki,Jamnagar,2024-04,Premium,3,1757.64
5140660,Tripti Loke,Akola,2023-08,Inactive,17,908.68
40858753,Samaksh Sharma,Bharatpur,2024-05,Regular,5,1149.5
69219122,Varsha Varughese,Pimpri-Chinchwad,2024-10,Premium,17,1177.34
8967266,Theodore Bhakta,Imphal,2024-09,Regular,5,1164.14
27304727,Farhan Patel,Tiruvottiyur,2024-03,Regular,8,1675.04
62600289,Tanmayi Zachariah,Udaipur,2024-02,Inactive,10,1326.02
50286371,Jonathan Zachariah,Bangalore,2024-01,New,3,280.77
43799224,Vasatika Agate,Karaikudi,2024-06,Regular,9,1566.49
29431960,Jagdish Manda,Etawah,2024-02,Premium,5,1602.35
7076456,Upkaar Munshi,Ichalkaranji,2024-02,Regular,10,469.41
43860025,Nidhi Baria,Nagpur,2023-11,Regular,18,292.92
74833221,Agastya Saran,Nashik,2024-04,Regular,1,1764.07
13465850,Anmol Koshy,Danapur,2023-09,Premium,6,1956.03
46541905,Arunima Rout,Udaipur,2024-02,New,16,922.29
21809858,Ekansh Seshadri,Bihar Sharif,2023-04,Inactive,9,1343.53
75928073,Harsh Aggarwal,Udupi,2023-08,Inactive,20,1684.84
67538982,Upma Salvi,Shivpuri,2023-08,Premium,6,1257.71
57505804,Zinal Padmanabhan,Orai,2024-08,New,9,225.87
88775948,Yug Pal,Nagaon,2024-06,New,19,227.1
89704218,Harini Ramakrishnan,Khora ,2023-10,Premium,11,1029.69
9796585,Damini Jha,Danapur,2023-11,Inactive,20,1565.31
1497747,Nachiket Kalla,Sangli-Miraj & Kupwad,2024-04,Inactive,7,1241.73
29038113,Wridesh Vyas,Kalyan-Dombivli,2024-06,New,18,875.32
61182897,Yug Dutt,Satara,2023-03,Regular,15,1261.08
15391556,Ria Pau,Nellore,2023-10,Inactive,16,762.73
1529180,Darsh Gokhale,Bareilly,2024-06,Inactive,5,596.54
32797235,Shravya Chandran,Guntakal,2023-11,Regular,1,1709.96
78158536,Yatan Gola,Imphal,2024-04,Premium,16,705.47
88779806,Ethan Taneja,Srinagar,2023-07,Regular,11,679.0
93018527,Lekha Rout,Narasaraopet,2024-05,New,1,913.11
52393801,Aarush Roy,Ranchi,2023-03,New,2,1910.55
70529459,Zayyan Parsa,Pondicherry,2023-05,Regular,5,203.05
48481702,Dayita Kothari,Shivpuri,2024-06,Regular,4,1209.16
15417130,Henry Arora,Indore,2024-03,New,5,1289.29
14705462,Nakul Pal,Bahraich,2023-09,Premium,2,765.18
14944819,Triya Patla,Anand,2023-11,Premium,14,1127.8
89028323,Avni Padmanabhan,Lucknow,2023-09,Regular,13,1329.47
11775073,Keya Ganesan,Morbi,2023-06,Regular,16,212.35
54799731,Rushil Palan,Jaipur,2023-05,Premium,14,1150.73
93617659,Nikita Ramanathan,Nangloi Jat,2024-09,Regular,11,1800.81
45708879,Girindra Majumdar,Ulhasnagar,2024-03,Regular,20,988.63
62807542,Chatura Apte,Patiala,2023-03,Premium,11,524.5
7551173,Chandran Sur,Ghaziabad,2023-10,New,11,1197.58
65815155,Amara Palan,Bangalore,2024-09,New,10,1963.99
86704661,Kamala Chokshi,Kamarhati,2024-03,Premium,12,1726.51
57896058,Samuel Gara,Begusarai,2024-06,Regular,8,982.05
85519349,Harshil Kari,Anand,2023-12,New,8,336.36
66308810,Utkarsh Ramaswamy,Sangli-Miraj & Kupwad,2024-05,Premium,18,1746.8
13130974,Divya Garde,Eluru,2024-07,Inactive,6,898.76
8632679,Ayaan Bal,North Dumdum,2023-07,Regular,16,1201.21
91072336,Tristan Parmer,Jaunpur,2023-06,Premium,3,205.59
24633671,Manan Buch,Karnal,2024-09,New,12,1112.03
78254569,Theodore Sathe,Kalyan-Dombivli,2023-11,Regular,8,1559.18
60698094,Matthew Bhatti,Malegaon,2024-05,New,2,1894.4
84257716,Yauvani Rajan,Hazaribagh,2023-03,New,6,1144.61
84929351,Charvi Kala,Gandhinagar,2023-12,Regular,14,1662.37
48160359,Zehaan Sundaram,Karaikudi,2024-03,Premium,8,1485.09
51031122,Netra Kashyap,Dehradun,2023-09,Regular,20,363.61
3844290,Yashawini Thaman,Berhampore,2023-10,Inactive,2,301.73
71643758,Lucky Kapoor,Kottayam,2024-09,Inactive,7,780.2
49258916,Zehaan Thakur,Jaipur,2024-04,Inactive,16,997.43
60379302,Raksha Chand,Patiala,2023-07,New,7,536.98
88873916,Daniel Reddy,Tirupati,2023-09,New,16,1390.49
65559853,Yahvi Bali,Kamarhati,2024-05,Regular,17,1734.36
88046313,Lila Dube,Thane,2023-05,Premium,6,726.67
76987910,Oeshi Kannan,Shahjahanpur,2024-03,Inactive,5,728.54
20517871,Lavanya Natt,Imphal,2023-07,Premium,4,418.15
26227445,Krishna Warrior,Ghaziabad,2024-09,Regular,1,1030.06
42272393,Anya Parmer,Moradabad,2023-09,New,7,1090.31
12574626,Nitesh Joshi,Amritsar,2024-05,Inactive,18,852.27
63349378,William Sangha,Mango,2024-08,Regular,14,1487.94
88045094,Yuvraj Memon,Panvel,2023-12,Premium,4,690.13
61226835,Owen Soni,Kishanganj,2023-07,Premium,18,1491.21
82585664,Turvi Parmar,Ludhiana,2023-10,Regular,14,1511.43
69762479,Joshua Banerjee,Jamalpur,2024-03,New,19,1766.61
93675757,Geetika Mander,Noida,2023-11,Regular,10,665.46
5009458,Yasti Choudhary,Thiruvananthapuram,2023-08,Inactive,7,1712.14
59545278,Yagnesh Randhawa,Yamunanagar,2024-10,New,16,430.08
59619739,Charan Ramanathan,Delhi,2023-11,New,12,871.39
9097480,Hamsini Verma,Bihar Sharif,2023-12,Premium,18,307.65
56195475,Falguni Date,Ahmedabad,2024-06,Regular,18,1149.91
45052594,Harish Venkatesh,Aligarh,2024-06,New,19,859.59
24517523,Mohini Pillai,Tirunelveli,2023-11,Premium,14,361.29
97111069,Megha Hora,North Dumdum,2024-02,Inactive,10,1898.27
88299992,Laban Bandi,Firozabad,2024-05,Premium,6,1524.68
60757351,Naksh Sule,Salem,2024-05,Premium,3,1099.62
14161586,Aachal Nazareth,Bettiah,2023-06,Premium,11,353.97
35133191,Ojasvi Sha,Loni,2024-10,Regular,14,406.21
56480776,Matthew Parsa,Udaipur,2024-03,Regular,8,1401.79
31000129,Lohit Kaur,Raichur,2024-03,Premium,18,1120.64
18113428,Dominic Goda,Rajkot,2023-09,Regular,7,255.73
56250563,Anthony Tara,Jabalpur,2023-09,Premium,20,733.3
96253172,Zarna Mammen,Berhampur,2023-08,Inactive,1,475.19
83023956,Lopa Kalita,Nanded,2023-09,Regular,12,1551.29
19080489,Reva Sha,Jalandhar,2023-03,Regular,9,578.21
899941,Lopa Venkataraman,Sambhal,2024-06,Premium,18,1202.35
51014003,Matthew Swaminathan,Giridih,2023-12,Regular,14,393.06
55971849,Orinder Joshi,Rewa,2024-04,Regular,3,490.69
45314389,Amaira Subramanian,Ajmer,2023-03,New,17,939.35
65426878,Frado Warrior,Nagpur,2023-04,Regular,11,1879.31
8651281,Jonathan Seshadri,Ranchi,2024-10,Premium,14,1516.13
69353754,Brijesh Choudhary,Medininagar,2024-01,Premium,8,1154.09
84119685,Harish Aurora,Sambhal,2023-06,Inactive,4,1623.47
60656482,Rajata Purohit,Haldia,2023-10,Inactive,12,627.69
54952806,Manya Kohli,Coimbatore,2023-05,Regular,1,1142.91
58644651,Gaurangi Vala,Secunderabad,2024-05,New,13,646.92
35690581,Sachi Jani,Gorakhpur,2023-04,Inactive,15,1603.16
80850753,Gautami Rai,Thane,2023-12,Premium,6,1695.68
29653387,Aradhana Rout,Malda,2024-04,New,12,519.73
47295676,Neel Sandhu,Bhopal,2024-06,New,2,1758.3
30900441,Omaja Misra,Khora ,2024-07,New,18,1509.24
43980719,Unni Pillai,Kalyan-Dombivli,2024-03,New,13,785.19
96001315,Jhalak Naidu,Bihar Sharif,2024-02,Inactive,19,1628.45
5716817,Xalak Master,Aurangabad,2024-03,Inactive,3,1607.05
33658749,Anjali Varty,Ahmednagar,2024-03,Inactive,6,547.78
63661771,Peter Mitra,Karnal,2023-12,Inactive,13,1536.01
71767248,Shivani Khurana,Jalandhar,2024-11,New,4,719.47
72675976,Kavya Pingle,Bhusawal,2024-07,Premium,14,710.18
81994445,Imaran Jha,Kalyan-Dombivli,2024-08,Premium,2,1391.12
54145987,Rushil Yadav,Agartala,2023-10,Premium,6,899.69
16485871,Chaman Kota,Salem,2024-06,Premium,6,1805.76
43243913,Rushil Iyer,Jehanabad,2024-05,Regular,4,1897.16
19741509,Michael Vohra,Vellore,2024-03,Regular,3,949.01
98540377,Brinda Datta,Unnao,2023-09,Regular,16,525.07
88843865,Mitesh Chaudry,Srinagar,2023-10,Regular,19,1230.62
50045027,Yashvi Bajaj,Sagar,2023-07,Regular,7,1570.95
59840071,Vihaan Chokshi,Deoghar,2023-06,Inactive,19,1796.24
51547198,Kashvi Date,Agartala,2024-08,Premium,19,750.81
53624677,Varenya Ganesh,Udaipur,2023-12,New,10,332.4
93122847,Nachiket Sangha,Ludhiana,2024-09,Regular,12,1886.44
62971413,Baljiwan Agrawal,Amritsar,2023-10,Inactive,18,835.09
73933840,Amara Gill,Raiganj,2024-03,Regular,10,1339.52
80759416,Pavani Prabhakar,Junagadh,2024-02,Premium,5,1637.85
96042320,Jagdish Ray,Nagaon,2023-12,New,20,1164.38
76970363,Hardik Andra,Firozabad,2023-12,Regular,14,1237.8
84993732,Henry Modi,Aligarh,2024-09,Regular,1,1585.03
30823988,Owen Sangha,Deoghar,2024-03,Premium,9,1525.85
86226771,Theodore Rao,Shivpuri,2024-08,Premium,4,1062.39
10048910,Pratyush Sawhney,Kozhikode,2023-09,New,15,875.32
